Hugo_Symbol	TARGET-20-PABLDZ-04	TARGET-20-PADYIR-04	TARGET-20-PAECCE-04	TARGET-20-PAEDKB-04	TARGET-20-PAEERJ-04	TARGET-20-PAEFGT-04	TARGET-20-PAEGNK-04	TARGET-20-PAEIKD-04	TARGET-20-PAKERZ-04	TARGET-20-PAKIWK-04	TARGET-20-PAKTCX-04	TARGET-20-PALGKX-04	TARGET-20-PAMYAS-04	TARGET-20-PANLIZ-04	TARGET-20-PAPXRJ-04	TARGET-20-PARBIU-04	TARGET-20-PARCVS-04	TARGET-20-PARDDY-04	TARGET-20-PARFAL-04	TARGET-20-PARGDB-04	TARGET-20-PARLVL-04	TARGET-20-PARUBT-40	TARGET-20-PARUNX-04	TARGET-20-PARYFN-04	TARGET-20-PARYVW-04	TARGET-20-PASBBE-04	TARGET-20-PASCGR-04	TARGET-20-PASCRZ-04	TARGET-20-PASGWH-04	TARGET-20-PASGZS-04	TARGET-20-PASHYZ-04	TARGET-20-PASINN-04	TARGET-20-PASJGZ-04	TARGET-20-PASMYS-04	TARGET-20-PASPLU-04	TARGET-20-PASTUH-04	TARGET-20-PASVVS-04	TARGET-20-PASVYA-04	TARGET-20-PASWAJ-04	TARGET-20-PASXNR-04	TARGET-20-PASYJI-04	TARGET-20-PATDNN-04	TARGET-20-PATIAK-04	TARGET-20-PATJHJ-40
hsa-mir-1229	0.000000	1.078353	9.784098	0.000000	0.605901	0.099103	1.006929	0.450046	1.043498	0.607584	0.885799	5.191901	3.814617	0.518802	0.000000	4.051493	0.530171	0.758170	0.302448	0.846360	5.197878	2.678432	0.373374	0.259265	0.159635	2.007267	9.950502	0.000000	3.913194	0.000000	2.076110	0.903535	1.671363	4.180066	0.186160	3.240624	1.281984	4.329857	1.253192	0.610191	5.379711	3.241410	3.633580	1.966940
hsa-mir-1231	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.039909	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
hsa-mir-1233-1	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
hsa-mir-1233-2	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
hsa-mir-1234	0.437936	0.000000	3.261366	0.000000	0.201967	0.099103	0.067129	0.450046	0.260874	0.607584	0.000000	0.000000	1.144385	0.129700	0.184634	1.117653	0.176724	0.000000	0.181469	0.846360	0.000000	0.765266	0.995665	0.259265	0.119726	0.334544	2.211223	0.507756	0.237163	0.535366	0.000000	0.000000	0.092853	0.696678	0.093080	6.481249	0.000000	1.082464	0.626596	0.610191	0.000000	0.463059	0.726716	1.180164
hsa-mir-1236	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.062229	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.810156	0.102559	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
hsa-mir-1237	0.000000	0.000000	1.630683	0.000000	0.134645	0.000000	0.201386	0.112512	0.391312	2.430334	0.000000	1.730634	0.000000	0.129700	0.000000	1.536773	0.000000	0.151634	0.060490	0.141060	0.519788	0.000000	0.124458	0.000000	0.079817	0.334544	0.000000	0.169252	0.118582	0.133842	2.076110	0.225884	0.371414	3.483388	0.465401	0.810156	0.051279	3.247393	1.879788	0.000000	4.303769	4.630586	0.726716	5.900821
hsa-mir-1238	0.145979	1.078353	4.892049	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1.144385	0.000000	0.000000	0.000000	0.000000	0.000000	0.241958	0.000000	0.000000	1.530533	0.000000	0.000000	0.079817	0.000000	0.000000	0.000000	0.237163	0.000000	0.000000	0.000000	0.185707	0.000000	0.000000	2.430468	0.051279	0.000000	0.000000	0.000000	2.151884	0.000000	0.000000	1.966940
hsa-mir-124-1	0.000000	0.000000	0.000000	0.108946	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.725875	0.141060	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.338504	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.093080	0.000000	0.102559	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
hsa-mir-124-2	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.067129	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.362938	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.093080	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
hsa-mir-124-3	0.000000	0.000000	0.000000	0.108946	0.000000	0.000000	0.134257	0.112512	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.184634	0.000000	0.000000	0.000000	0.302448	0.282120	0.000000	0.000000	0.000000	0.000000	0.039909	0.000000	1.105611	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
hsa-mir-1243	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.112512	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.139707	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
hsa-mir-1244-1	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
hsa-mir-1244-2	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
hsa-mir-1244-3	0.000000	0.000000	0.000000	0.108946	0.000000	0.000000	0.134257	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.060490	0.141060	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.169252	0.118582	0.000000	0.000000	0.000000	0.000000	0.696678	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.726716	0.000000
hsa-mir-1245a	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.259401	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
hsa-mir-1245b	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
hsa-mir-1246	2.919575	0.000000	0.000000	2.505758	0.134645	0.198207	2.080987	9.901017	0.130437	0.607584	4.724260	1.730634	0.000000	0.259401	0.000000	0.000000	0.883618	0.000000	0.362938	0.000000	0.000000	1.147900	0.248916	0.259265	0.199544	0.334544	0.000000	2.708032	1.067235	0.267683	0.000000	0.677651	0.649974	0.696678	0.000000	0.000000	0.153838	1.082464	0.000000	2.440763	0.000000	0.000000	0.000000	0.000000
hsa-mir-1247	0.000000	1.078353	0.000000	1.307352	0.538579	6.342620	0.000000	0.225023	0.260874	8.506171	0.000000	3.461268	1.525847	0.000000	3.046454	0.000000	0.000000	0.303268	0.241958	0.423180	0.000000	0.000000	0.062229	0.000000	0.478905	3.345445	1.105611	7.447089	0.000000	0.133842	8.304441	8.583584	0.742828	1.393355	0.000000	0.000000	0.153838	2.164929	2.506383	18.712518	0.000000	0.000000	1.090074	0.000000
hsa-mir-1248	41.603944	10.783531	8.153415	18.629764	3.837375	2.774896	1.879601	131.526008	7.304483	5.468253	32.774552	4.326584	3.433156	9.857236	4.246572	3.073546	3.181025	47.309779	43.492029	9.027840	33.786207	3.826332	2.178017	12.963241	0.279361	3.345445	5.528057	25.557055	3.438867	2.676831	13.494716	6.776514	19.963497	4.876744	1.489283	3.240624	1.076867	36.803786	23.184047	17.288739	24.746669	6.945879	2.180148	1.180164
hsa-mir-1249	5.255235	60.387776	267.432001	3.159434	7.136172	3.468620	7.988306	12.488783	3.782679	6.683420	10.629584	108.164611	41.197866	7.652328	5.539007	79.073968	6.008603	9.401302	10.948619	7.335120	55.097507	35.584887	4.231576	19.444862	6.545033	32.450816	49.752509	19.294730	4.150357	7.896653	44.636369	23.491915	11.792392	74.544512	12.286588	69.673426	8.922612	64.947858	33.836177	14.034388	78.543777	332.476058	42.512882	81.824723
hsa-mir-1250	0.000000	5.391766	0.000000	0.108946	0.471257	0.099103	0.469900	0.000000	0.391312	0.607584	1.771597	2.595951	0.000000	0.000000	0.092317	0.419120	0.000000	0.758170	0.423427	0.564240	1.559363	0.382633	0.000000	0.518530	3.232608	0.000000	0.000000	1.692520	0.000000	0.133842	0.000000	0.000000	1.021388	0.000000	0.186160	0.810156	0.358956	0.000000	1.879788	1.627175	0.000000	0.000000	0.000000	0.000000
hsa-mir-1251	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.303268	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
hsa-mir-1252	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.259265	0.000000	0.000000	0.000000	0.338504	0.000000	0.000000	0.000000	0.000000	0.092853	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
hsa-mir-1253	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
hsa-mir-1254-1	1.313809	10.783531	27.721610	0.544730	0.875191	2.774896	0.671286	2.587766	2.086995	4.860669	0.295266	3.461268	13.351160	2.204908	1.384752	19.419225	3.711196	0.909803	1.209792	4.372860	2.598939	1.913166	2.178017	0.259265	10.456089	12.712691	19.901004	0.338504	3.794612	4.550614	11.418606	1.129419	1.299949	9.056810	2.792406	22.684371	1.897337	9.742179	17.544684	1.830572	4.303769	11.113406	6.177085	17.702464
hsa-mir-1254-2	0.875873	4.313413	37.505707	0.435784	1.279125	4.459655	0.469900	3.037812	2.086995	4.860669	0.885799	5.191901	11.062390	2.594009	1.661702	20.117759	4.418091	1.061437	0.907344	3.244380	3.638515	4.208965	2.178017	1.037059	9.937275	14.050869	11.056113	0.507756	4.980429	4.952138	11.418606	1.355303	1.392802	9.753488	1.489283	27.545308	1.846058	18.401893	17.544684	1.830572	5.379711	12.502582	4.360296	19.669405
hsa-mir-1255a	1.605766	0.000000	0.000000	2.178920	0.605901	0.396414	0.000000	0.675069	0.652186	0.607584	1.771597	0.000000	0.000000	1.556406	1.200118	0.000000	0.353447	4.549017	1.935667	1.833780	0.519788	0.765266	0.684520	3.370443	0.917901	0.000000	0.000000	2.369528	0.474327	2.944515	0.000000	4.517676	2.785604	2.090033	1.489283	0.810156	1.179426	1.082464	0.000000	2.644160	2.151884	0.463059	0.000000	0.000000
hsa-mir-1255b-1	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
hsa-mir-1255b-2	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
hsa-mir-1256	0.000000	0.000000	0.000000	0.326838	0.201967	0.297310	0.000000	0.225023	0.000000	0.607584	0.000000	0.865317	0.000000	0.129700	0.276950	0.000000	0.176724	0.606536	0.302448	0.564240	0.000000	0.382633	0.186687	0.518530	0.079817	0.000000	0.000000	0.338504	0.237163	0.401525	0.000000	0.225884	0.371414	0.000000	0.744642	0.000000	0.256397	0.000000	0.000000	0.406794	0.000000	0.000000	0.000000	0.000000
hsa-mir-1257	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.119726	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
hsa-mir-1258	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1.105611	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.051279	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
hsa-mir-125a	228.602726	66.857895	203.835366	61.990269	80.450236	280.859152	94.382845	6.975716	345.267250	114.225720	100.981052	303.726228	987.985863	13.229448	358.650720	44.287011	14.137890	220.020801	53.291345	92.817479	74.849443	368.093136	74.363720	71.038563	15.005685	34.792628	36.485173	84.287506	120.241778	155.390068	652.936658	44.499108	115.788285	257.074065	52.869561	1008.644366	7.076554	197.008502	1736.297132	65.900606	181.834223	44.916682	727.079289	5.507433
hsa-mir-125b-1	99.119573	5.391766	48.920488	14.380871	49.078010	75.021305	77.533560	7.200740	99.393141	63.796280	18.601773	45.861795	222.773646	19.844173	12.185816	2.514720	0.530171	111.147655	6.593367	39.355739	173.089338	118.233658	439.586042	88.927836	312.764770	134.486887	5.528057	10.662877	188.781964	4.952138	111.071896	184.095296	38.348486	222.240181	47.657069	147.448413	54.817657	34.638857	1258.204490	148.072967	89.303198	4.167527	515.604953	0.393388
hsa-mir-125b-2	3.795448	0.000000	0.000000	0.653676	7.203494	8.027379	6.175833	0.225023	7.956669	6.683420	0.590532	0.865317	24.032089	2.204908	0.276950	0.279413	0.000000	12.737248	0.241958	4.090740	9.356180	5.356865	37.773036	5.703826	36.676129	7.025434	0.000000	0.846260	18.617317	0.401525	6.228331	7.002398	1.299949	6.966777	5.026331	10.532030	0.410235	0.000000	187.352163	10.373244	3.227826	0.000000	40.332734	0.000000
hsa-mir-126	233.711983	1419.112731	321.244537	545.056794	1443.055068	2306.830794	5601.145214	300.068317	5428.795967	5235.548016	487.484550	2067.242045	2580.588557	12856.818977	1234.737035	36.044318	11560.729395	2946.701743	193.264301	71313.446319	419.468756	1265.367984	3953.474074	6100.760683	4798.666410	191.024907	485.363365	2016.807064	5630.493220	449.172324	9513.774991	14686.061050	798.818458	2356.163925	1477.089888	61.571865	176.503624	224.070109	462.427746	30851.043274	766.070810	80.109134	5791.562610	70.023080
hsa-mir-1260a	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.865317	0.000000	0.129700	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.039909	0.000000	1.105611	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.810156	0.051279	0.000000	0.000000	0.203397	0.000000	0.000000	0.000000	0.000000
hsa-mir-1260b	0.000000	0.000000	0.000000	0.108946	0.067322	0.000000	0.000000	0.000000	0.130437	1.215167	0.000000	0.000000	0.000000	0.389101	0.092317	0.000000	0.000000	0.000000	0.060490	0.000000	0.519788	0.000000	0.000000	0.518530	0.199544	0.000000	0.000000	0.507756	0.118582	0.133842	1.038055	0.225884	0.278560	0.000000	0.186160	0.000000	0.205118	0.000000	0.000000	0.000000	0.000000	0.926117	1.453432	0.786776
hsa-mir-1261	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
hsa-mir-1262	0.000000	0.000000	1.630683	0.217892	0.000000	0.000000	0.000000	0.000000	0.391312	0.000000	0.000000	2.595951	0.381462	0.129700	0.092317	0.000000	0.000000	0.909803	0.483917	0.000000	0.519788	3.061066	0.248916	0.518530	0.079817	0.000000	2.211223	1.184764	0.000000	0.000000	0.000000	0.000000	4.271260	0.000000	0.186160	0.000000	0.000000	0.000000	1.879788	0.000000	1.075942	0.000000	0.000000	0.000000
hsa-mir-1263	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
hsa-mir-1264	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
hsa-mir-1265	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
hsa-mir-1266	0.875873	26.958828	11.414781	5.992030	8.549941	18.631447	10.807708	0.000000	12.652408	8.506171	5.019526	40.669894	82.014270	43.838761	3.323404	2.235307	56.374836	2.122875	1.270282	22.146420	10.395756	1.147900	21.344566	10.111328	69.121932	25.425382	5.528057	2.031024	6.284827	12.982633	33.217763	4.291792	7.521132	77.331223	16.568278	80.205456	0.512794	24.896679	38.222348	10.780037	15.063190	1.852234	17.804540	1.180164
hsa-mir-1267	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
hsa-mir-1268a	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
