Hugo_Symbol	TARGET-10-PAKSWW-04	TARGET-10-PAMXHJ-09	TARGET-10-PAMXSP-09	TARGET-10-PANCVR-03	TARGET-10-PANEPX-03	TARGET-10-PANEUH-09	TARGET-10-PANFNZ-03	TARGET-10-PANGIF-03	TARGET-10-PANIEU-03	TARGET-10-PANJPG-09	TARGET-10-PANJWJ-09	TARGET-10-PANKAK-04	TARGET-10-PANKAK-09	TARGET-10-PANKDT-03	TARGET-10-PANKGK-09	TARGET-10-PANKMB-09	TARGET-10-PANKRG-03	TARGET-10-PANLIC-09	TARGET-10-PANPJI-09	TARGET-10-PANRAL-03	TARGET-10-PANRDC-03	TARGET-10-PANRWG-09	TARGET-10-PANRYM-09	TARGET-10-PANSBR-09	TARGET-10-PANSDA-04	TARGET-10-PANSHK-04	TARGET-10-PANSHK-09	TARGET-10-PANSPW-09	TARGET-10-PANSUL-09	TARGET-10-PANSXG-09	TARGET-10-PANTSM-04	TARGET-10-PANTSM-09	TARGET-10-PANUHA-09	TARGET-10-PANUSN-03	TARGET-10-PANUSN-04	TARGET-10-PANVYR-04	TARGET-10-PANVYR-09	TARGET-10-PANWFB-09	TARGET-10-PANWHJ-09	TARGET-10-PANWHW-09	TARGET-10-PANWVW-09	TARGET-10-PANWYH-09	TARGET-10-PANWYK-09	TARGET-10-PANXDB-03	TARGET-10-PANXDR-09	TARGET-10-PANXPE-04	TARGET-10-PANYEJ-09	TARGET-10-PANYGB-04	TARGET-10-PANYGB-09	TARGET-10-PANYYV-04	TARGET-10-PANYZE-09	TARGET-10-PANZPJ-04	TARGET-10-PANZPJ-09	TARGET-10-PANZXC-09	TARGET-10-PAPAGK-09	TARGET-10-PAPAIZ-09	TARGET-10-PAPBCI-09	TARGET-10-PAPBES-03	TARGET-10-PAPBFN-09	TARGET-10-PAPBSY-09	TARGET-10-PAPBZK-09	TARGET-10-PAPCUR-09	TARGET-10-PAPCVZ-04	TARGET-10-PAPDJM-04	TARGET-10-PAPDKJ-09	TARGET-10-PAPDUF-09	TARGET-10-PAPDUV-04	TARGET-10-PAPDWT-04	TARGET-10-PAPEAB-04	TARGET-10-PAPECF-04	TARGET-10-PAPECF-09	TARGET-10-PAPEFH-04	TARGET-10-PAPEFH-09	TARGET-10-PAPEJN-04	TARGET-10-PAPEJN-09	TARGET-10-PAPESW-09	TARGET-10-PAPEWB-09	TARGET-10-PAPFWH-09	TARGET-10-PAPFXN-09	TARGET-10-PAPGFP-04	TARGET-10-PAPGFP-09	TARGET-10-PAPGGT-03	TARGET-10-PAPGNC-03	TARGET-10-PAPGYC-09	TARGET-10-PAPHEK-03	TARGET-10-PAPHGD-09	TARGET-10-PAPHJF-04	TARGET-10-PAPHJF-09	TARGET-10-PAPIGX-09	TARGET-10-PAPIJB-09	TARGET-10-PAPIJM-09	TARGET-10-PAPISG-04	TARGET-10-PAPJHB-04	TARGET-10-PAPJHB-09	TARGET-10-PAPJHR-09	TARGET-10-PAPJIB-04	TARGET-10-PAPJIB-09	TARGET-10-PAPJXI-04	TARGET-10-PAPJXI-09	TARGET-10-PAPKNC-09	TARGET-10-PAPLDL-03	TARGET-10-PAPLDL-04	TARGET-10-PAPLDM-04	TARGET-10-PAPLTZ-04	TARGET-10-PAPLTZ-09	TARGET-10-PAPLUG-09	TARGET-10-PAPMVB-04	TARGET-10-PAPMVB-09	TARGET-10-PAPMYD-03	TARGET-10-PAPNFY-03	TARGET-10-PAPNMY-04	TARGET-10-PAPNMY-09	TARGET-10-PAPNNX-04	TARGET-10-PAPNNX-09	TARGET-10-PAPPGN-04	TARGET-10-PAPRCS-04	TARGET-10-PAPRCS-09	TARGET-10-PAPRFE-09	TARGET-10-PAPSPG-04	TARGET-10-PAPSPN-04	TARGET-10-PAPSPN-09	TARGET-10-PAPTLM-09	TARGET-10-PAPVTA-04	TARGET-10-PAPVTA-09	TARGET-10-PAPZNK-04	TARGET-10-PAPZNK-09	TARGET-10-PAPZST-09	TARGET-10-PARACA-09	TARGET-10-PARAKF-04	TARGET-10-PARAKF-09	TARGET-10-PARARJ-09	TARGET-10-PARBRK-04	TARGET-10-PARBRK-09	TARGET-10-PARBVI-04	TARGET-10-PARBVI-09	TARGET-10-PARDWE-03	TARGET-10-PARFLV-09	TARGET-10-PARFTR-04	TARGET-10-PARFTR-09	TARGET-10-PARGFV-03	TARGET-10-PARGFV-04	TARGET-10-PARGVZ-04	TARGET-10-PARIAD-03	TARGET-10-PARIAD-04	TARGET-10-PARJSR-04	TARGET-10-PARJSR-09	TARGET-10-PARJZZ-04	TARGET-10-PARJZZ-09	TARGET-10-PARLAF-04	TARGET-10-PARLEK-03	TARGET-10-PARMSP-04	TARGET-10-PARMSP-09	TARGET-10-PARMXF-03	TARGET-10-PARMXF-04	TARGET-10-PARNMF-03	TARGET-10-PARNMF-04	TARGET-10-PARNSH-03	TARGET-10-PARPNM-09	TARGET-10-PARPRW-04	TARGET-10-PARPRW-09	TARGET-10-PARPZJ-03	TARGET-10-PARSGC-03	TARGET-10-PARSZH-04	TARGET-10-PARSZH-09	TARGET-10-PARUBK-03	TARGET-10-PARUGP-09	TARGET-10-PARVWD-09	TARGET-10-PARWVN-03	TARGET-10-PARXMC-09	TARGET-10-PASCIU-03	TARGET-10-PASFXA-03	TARGET-10-PASFXA-04	TARGET-10-PASHUI-04	TARGET-10-PASHUI-09	TARGET-10-PASKAY-04	TARGET-10-PASKHT-03	TARGET-10-PASLZM-40	TARGET-10-PASSXJ-03	TARGET-10-PASUBW-09	TARGET-10-PATCTI-04	TARGET-10-PATCTI-09
hsa-let-7i	940.060010	2486.856929	1695.050323	1700.706010	1928.592464	2129.831448	2125.208868	1187.178924	1606.974336	1566.368530	1190.326239	1145.220237	2534.943255	1878.870202	2181.885487	1550.574273	1534.110932	965.582722	1820.964652	2087.767612	1932.056163	1136.471688	2096.969321	2035.952296	1440.159995	1564.637667	1796.301639	1259.024336	3372.665098	2053.169022	1139.323644	1614.071549	1742.032347	2850.489795	1279.765919	1502.616730	1323.106544	1710.565838	1127.909001	1215.786181	2126.476334	1922.155258	1805.276963	1893.675726	2739.571986	2388.011765	1847.400135	1367.942200	2859.922447	1651.617382	1581.227269	1368.437857	2101.163593	2231.031954	655.399645	1845.895782	1350.165375	2021.597463	1800.956265	1812.855024	1654.443015	1683.066640	2539.149169	421.894236	3007.989878	676.711725	598.985400	946.028907	809.964063	970.711543	704.124409	768.589215	369.942649	1129.949322	2801.703705	1458.192317	2281.055992	1819.299917	2385.396073	468.299943	1355.221518	1709.481516	1559.215245	1736.933926	1760.879004	1520.524192	1078.390870	1573.588926	1891.564754	2167.962012	1074.729555	520.544824	1318.245680	1047.190345	763.321200	1037.656584	695.217116	1305.376738	1243.009218	1612.475851	2883.224477	820.802600	1076.600328	1210.347182	2163.356224	1976.266235	1803.478123	2526.356463	2270.828743	1906.132949	1299.559622	1945.170414	587.246380	1419.461434	2076.081396	305.052918	2422.716612	2195.379925	1534.327397	567.382775	1355.032431	1658.457376	1807.482462	1348.462788	1162.716307	433.995198	673.917119	295.412089	3592.185321	3597.477026	2051.370619	1128.299293	403.942043	1573.442407	3085.655742	1419.080099	856.674513	1003.110891	2220.610886	622.374903	3134.732478	1263.836017	705.908596	408.530109	1517.631025	611.821637	1179.893489	1216.296236	3480.156763	1604.896249	814.482665	1118.042213	1408.699433	1134.713334	2007.331757	1405.944941	1574.363205	609.501116	1090.557820	1053.660012	3095.581141	1474.532352	2416.029028	1400.150979	2324.556623	406.471150	1920.123898	1934.267282	1891.314932	2203.372971	836.648065	1357.163808	1405.114959	1707.169697	854.930427	2189.618762	356.322655	1086.995922	650.877726	856.186300	1491.115183
hsa-mir-1-1	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
hsa-mir-1-2	22.190853	0.166089	0.000000	0.000000	0.000000	0.000000	0.396568	0.000000	0.000000	0.000000	0.172311	0.000000	0.840053	2.605923	0.262909	0.000000	1.245220	0.209318	0.098778	0.000000	0.000000	0.156906	0.354517	0.183337	2.934610	3.803819	0.561344	0.000000	0.405515	1.088637	0.000000	0.252831	0.000000	0.969027	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.233585	0.000000	0.000000	0.000000	0.000000	0.383316	0.000000	0.000000	0.517466	2.079331	2.849338	0.371963	0.000000	0.000000	0.755737	0.000000	0.000000	2.619447	0.000000	0.000000	0.000000	0.000000	0.000000	0.612460	0.000000	0.000000	0.431811	0.000000	0.000000	0.000000	0.000000	0.118510	0.000000	0.000000	0.000000	0.167596	0.000000	0.000000	0.000000	0.000000	0.547698	0.000000	0.000000	14.789083	0.000000	3.013966	0.363325	0.201411	0.000000	0.504109	0.733840	0.000000	0.000000	0.000000	0.000000	0.000000	4.851984	0.464157	0.000000	0.000000	0.000000	0.000000	0.000000	3.634213	3.274603	0.317022	1.332960	0.000000	0.000000	0.000000	0.215921	0.000000	0.000000	1.009297	0.467799	0.000000	0.000000	0.000000	0.509876	0.000000	0.238139	0.000000	0.000000	0.000000	0.000000	0.000000	0.238196	1.069397	0.262090	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.400941	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.852603	0.000000	0.000000	0.000000	0.255014	0.000000	0.000000	1.468503	0.454067	0.000000	0.000000	0.000000	7.379216	7.217991	1.801662	0.000000	0.534934	0.000000	0.000000	0.000000	0.814169	0.360401	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.105405	0.000000	0.921200
hsa-mir-100	58.250989	14.449780	15.286527	5.914289	35.959123	50.003452	19.233557	21.955753	33.332153	86.868565	69.441441	22.273327	44.354787	34.528475	56.262621	30.331328	57.280116	158.034892	132.806454	64.275628	165.492375	16.945871	87.388493	53.900943	89.505614	201.602422	47.489725	31.391094	31.900483	48.988656	33.062725	14.411353	19.630582	79.654019	130.468690	13.837463	53.084855	25.655870	61.808767	15.412651	32.497297	77.013505	39.125355	33.869863	57.424157	10.408520	25.952031	64.222638	21.465709	110.980369	16.605084	319.276293	41.586612	235.545306	12.274795	75.372846	26.319603	28.718020	35.493496	2.933159	15.716685	22.095053	19.153258	20.748897	97.326265	32.475141	135.966011	22.119957	17.704133	50.521909	26.404665	217.490473	33.275265	18.882556	45.863514	68.745241	15.317008	17.845731	25.642212	22.452737	24.013941	74.616544	23.879076	52.761604	60.224933	6.128965	97.462484	39.608204	34.359207	51.228866	14.501598	22.589681	49.906815	54.671115	79.217915	408.800163	70.572796	61.541919	279.293081	38.546313	12.880344	45.684746	31.482331	40.422856	63.088676	43.905237	74.501363	60.580161	39.944775	14.662561	116.429584	21.949394	22.718291	19.864687	21.625848	126.039829	22.204535	25.495036	69.119721	211.655629	14.614094	26.343605	62.384346	259.095367	11.144246	3.451254	124.006655	65.527772	21.287024	22.390442	73.253688	14.939154	21.579542	12.426625	60.453144	11.702483	1703.522728	23.793779	54.127014	9.341462	81.662119	24.469543	62.119956	18.499477	55.575221	7.647770	48.478063	19.560320	67.696714	89.610004	861.388140	759.404517	23.716337	120.406763	15.441014	208.086900	16.346406	8.876230	10.168371	23.438129	81.171377	26.809679	64.859840	43.950928	10.163750	55.059837	44.699906	81.643487	25.239244	74.603054	19.800191	16.832073	136.391341	93.919268	23.241398	98.921863	15.389351	118.381152	7.272966	25.598736	66.786975
hsa-mir-101-1	4452.039880	18638.721125	18693.417922	7545.415217	36692.643719	15559.456767	18908.569025	7054.640028	10953.388109	13939.985811	18508.987153	9449.459037	13549.379226	14150.159776	17596.792084	9093.883734	13420.980212	16905.337728	34441.420204	19744.953443	19332.367720	15856.941703	16045.094590	21157.953598	11717.165196	31124.117355	8566.001174	306.183901	22180.973876	19190.489669	1739.814223	23655.856888	793.947964	29081.662812	1816.300084	27162.149767	11310.196664	22611.896679	640.306507	12495.580196	8986.550837	19395.946798	15314.821346	17184.634201	14641.294871	818.803536	5187.522648	2390.509321	23847.253079	9426.876935	19023.240117	18621.000670	31307.441508	17532.928854	270.789411	993.517566	6801.650935	17138.612058	10768.618439	4025.760303	34054.126691	2316.137938	8423.137350	401.145339	4003.846125	1046.226169	9191.179848	2240.527288	2991.555793	2222.532167	817.287260	800.844158	291.647909	1491.292781	11531.888771	16829.363736	9470.960636	26370.845542	22508.833993	330.375987	22552.222490	20675.687848	25210.113762	16497.220979	19475.062676	13207.740018	4578.312318	4905.297130	48793.087651	21316.476493	13632.307949	301.523134	36791.909248	32333.928233	505.297132	1342.082237	291.300476	1219.370950	2645.111216	10759.812530	5613.741448	965.978570	1633.265185	975.159654	1338.000248	11999.526725	29339.908836	23090.865330	10872.904286	7525.892750	10461.540569	12776.565515	982.030261	13930.543554	9355.674498	330.626217	8175.507873	6200.205738	1368.374858	783.894747	943.458748	5443.098579	2645.928077	12584.700133	1875.535285	251.078733	848.116944	297.560541	558.252208	17974.046143	5244.322438	1241.522357	301.439221	4999.399731	11285.647469	12097.904208	714.639844	768.364952	15909.733781	482.836815	1088.625863	761.733702	299.305245	191.161258	27920.990846	1904.294844	420.664478	387.649970	8283.724602	10988.663217	2027.116455	1834.597447	2589.671025	8990.371633	17337.533289	14654.780602	22199.327164	277.135621	524.094803	1186.898382	20521.599888	28206.875858	12299.947932	3502.550844	11553.509135	498.777348	6033.994278	16746.625732	314.269291	16633.237451	556.565365	2367.711596	12444.289110	13452.065019	1493.627591	19160.831388	239.126832	1113.149898	7238.076526	513.346084	9836.416435
hsa-mir-101-2	388.894699	197.314234	241.076051	76.016010	219.168580	198.928920	331.134429	95.236642	103.902570	304.776151	264.842419	208.812442	141.464887	183.066063	215.585745	113.972264	168.104688	274.624871	363.205155	303.415590	212.923857	162.397929	163.609694	154.919378	183.413143	508.443845	100.817430	3.863519	230.737819	203.575083	22.637542	208.585374	7.270586	410.673638	41.779300	247.624701	163.938521	216.416859	10.503451	610.612970	192.363030	164.210615	578.889942	197.613132	180.133320	29.242983	591.129596	39.247168	131.094153	102.912329	122.421796	209.573580	253.678336	234.595527	2.231781	26.971656	160.640335	272.443322	181.802566	49.863698	424.350488	52.835996	113.487527	6.916299	95.588296	6.143946	244.983804	89.441567	34.301757	63.476244	16.345745	13.823547	1.957369	21.886599	95.045318	186.405364	112.605258	167.203244	236.310578	11.226368	179.582512	128.517722	183.072919	184.391766	369.052788	94.097644	64.974989	50.924834	336.961344	276.490547	194.160287	8.839440	358.421674	593.676937	15.843583	23.484265	4.504647	30.197588	41.288029	128.847118	88.189745	10.659774	118.774250	13.362928	16.650207	83.831147	281.651495	239.046043	118.249214	99.972008	90.746588	167.521810	19.717762	221.318523	123.932744	7.306657	120.711926	73.210517	31.299496	14.973725	18.692446	71.892547	42.698619	176.699230	16.922744	2.588441	23.620315	0.000000	14.900917	186.984008	216.285525	24.898591	1.348721	85.512030	194.086410	156.443726	8.932998	15.378906	233.147103	12.260669	25.804015	12.393665	4.941360	1.541623	574.562281	121.886342	8.600947	5.334633	164.211425	179.735996	27.634233	48.970609	44.244995	113.663984	186.200457	119.829859	257.228857	10.848725	10.592053	10.135407	361.581587	366.055234	194.579519	52.161540	147.641843	8.097035	73.459036	142.066861	6.513353	180.440881	8.640083	47.690873	115.080194	202.799127	17.357500	262.309659	1.183796	21.565559	75.786410	11.885127	210.801189
hsa-mir-103a-1	325453.268976	96848.237285	82497.377483	53574.935521	42294.984066	107465.012378	52607.148260	75484.306128	56098.664214	79285.969843	44121.334013	57380.730973	69115.678123	72057.017587	60651.105758	60900.711775	92250.871965	44254.583954	61608.118727	68099.270136	60927.913054	64761.940327	103813.453042	45094.005812	66207.008876	64412.607886	82692.072360	59646.459012	82826.226036	81800.169827	44058.613361	56931.165562	73641.581934	70968.048273	107654.260902	60292.726924	84100.461526	61203.735006	99587.658769	111210.437085	107712.289901	72051.544312	200855.522737	81597.639107	108841.295084	90766.255381	334954.213889	82974.935331	65924.643094	82834.922707	63986.551835	75897.718779	42496.319585	38635.128923	39877.088389	99947.349850	100845.827329	125142.550961	75763.171135	54385.324820	44189.030854	74329.679324	96781.232385	40769.853236	95659.118233	43799.310649	110211.476144	161938.285319	111723.034780	144373.910486	35761.975773	71557.130416	33537.552115	101278.306132	88342.964276	75993.897538	61314.152175	49439.587780	81472.178033	30866.098292	33404.435479	59289.234131	29259.828230	75001.624838	104902.379585	53283.061397	84033.269134	99448.002511	29611.005555	103117.894152	85199.104929	32626.374533	48836.087366	97139.196327	124074.494264	103464.711848	29879.320519	85823.073480	79229.331466	80667.729970	84838.186902	60729.240217	223635.217090	72059.922041	91950.379261	97398.793787	72998.616273	62854.373478	80058.522265	95622.559017	84676.839416	107504.598650	82523.976370	99323.866514	63997.537980	37638.415478	78158.347805	103386.115076	93524.199401	72132.481045	43322.293461	84519.631169	119150.497106	97690.979242	66255.017490	27291.654264	108601.780677	45196.975410	66646.479472	97091.862742	111305.503705	104391.927929	43347.229659	73838.689770	82289.456017	59672.194961	39106.878855	119439.836415	128251.956040	35710.073716	163123.876577	142796.309484	53407.632566	21494.850208	98168.924731	98071.184491	56918.718709	35232.581091	107804.203369	97389.562550	83853.899263	82379.006588	66913.733098	107343.752960	82061.720456	86071.761345	43136.575582	60964.905360	43289.722319	49725.573300	70510.254343	83335.825259	63366.261713	85892.186926	81557.808669	38423.669252	40115.536110	68442.418503	107433.689994	78273.019787	53348.194277	100169.224674	67287.815565	85922.831608	66572.190872	59741.024786	41119.160925	42939.780242	61111.463048	65966.114587	126414.540461
hsa-mir-103a-2	69.901187	111.612092	58.640121	36.703382	40.738500	53.553993	43.424216	52.608265	63.669620	61.838639	46.179420	63.107760	37.970385	73.617314	42.065511	62.500919	109.579352	41.863547	80.503726	91.327660	38.939382	45.502801	64.522133	47.300828	81.435435	79.880205	70.280302	61.333368	54.338959	70.761393	75.657047	48.037844	53.075276	63.955781	195.703036	33.868839	47.062623	31.066291	91.299224	39.891567	129.989187	68.739327	34.992395	57.228389	126.972673	67.903199	148.983882	59.941129	61.330598	60.420653	54.210716	56.145021	35.348621	35.141840	40.915982	123.774037	148.236844	167.773696	77.760561	39.434689	46.102275	85.498248	131.029763	108.931708	116.009432	44.763032	68.595465	145.222330	97.151427	170.133607	65.382981	96.764829	37.190002	80.680012	40.056506	67.423217	56.891745	48.070933	62.513366	44.905474	42.807459	38.854195	37.145230	65.358666	123.251026	46.508031	26.426395	51.617689	27.125690	94.827901	137.362361	58.929603	41.841067	51.919213	111.470924	184.394967	39.040270	110.087409	79.335018	58.493357	71.131992	101.014049	155.980641	95.210860	135.152854	45.629612	63.598725	54.030955	62.136316	74.645766	80.473389	194.769333	129.880039	55.059730	59.886963	69.413239	254.140994	76.952908	112.482565	75.273321	72.730610	72.912299	143.345365	111.568179	59.848727	29.335659	90.052452	64.453547	84.615921	109.570246	59.351528	145.198097	65.412985	68.557058	127.906126	41.574612	35.731992	172.069644	113.265790	47.874993	342.738037	175.418024	43.060424	6.166492	111.150441	129.534112	91.482795	44.455272	262.260821	77.054284	167.259833	122.426522	48.707747	72.244058	89.921196	58.152726	32.806328	49.312388	59.315499	54.688967	125.446673	53.619358	34.231582	113.499648	85.589474	121.455523	30.731185	47.115845	187.258904	49.495102	50.040482	111.278705	51.146753	51.530926	57.956399	45.570746	71.027772	53.684476	36.891855	56.682916	71.239440
hsa-mir-103b-1	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
hsa-mir-103b-2	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
hsa-mir-105-1	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.177259	0.000000	0.000000	0.000000	4.041679	0.000000	0.270343	0.000000	0.000000	0.000000	13.814113	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	3.182376	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	5.703364	0.000000	0.000000	74.286000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	5.181734	0.000000	94.000120	148.760007	21.028301	1.185104	0.000000	0.000000	0.482317	0.167596	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	5.345171	7.804785	0.132644	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.277264	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	96.625955	0.200470	0.000000	0.000000	0.000000	0.000000	7.708115	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	5.449769	14.244481	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	37.834906	0.965954	0.000000	0.000000	0.000000	0.719326	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	184.672207	0.000000	0.000000	0.000000	0.000000
